Listing of Grid Distortion Data

File : F:\Pavel\RP Optical Lab - New Generation\Sensics Projects\One for Both with Big Eyebox\Step II\Report VI\One for Both - v1702 - 2 lenses - Real - 2Config - Surface Error Simulation.ZMX
Title: Lens has no title.
Date : 29-Feb-16


Units are Millimeters.
Field units are degrees
Wavelength: 0.58756 ?m
Reference Coordinates: Xref = 0.00000E+000, Yref = 0.00000E+000

   i	   j	   X-Field  	   Y-Field  	   R-Field  	  Predicted X	  Predicted Y	   Real X	        Real Y	        Distortion
   5	  -8	 1.45142E+001	-2.24999E+001	 2.60336E+001	 9.31377E+000	-1.49020E+001	 9.76735E+000	-1.56278E+001	     4.869974%
   5	  -7	 1.45142E+001	-1.99223E+001	 2.40081E+001	 9.31377E+000	-1.30393E+001	 9.96034E+000	-1.39445E+001	     6.942143%
   5	  -6	 1.45142E+001	-1.72579E+001	 2.20178E+001	 9.31377E+000	-1.11765E+001	 1.01286E+001	-1.21543E+001	     8.748439%
   5	  -5	 1.45142E+001	-1.45142E+001	 2.01084E+001	 9.31377E+000	-9.31377E+000	 1.02343E+001	-1.02343E+001	     9.883997%
   5	  -4	 1.45142E+001	-1.17009E+001	 1.83420E+001	 9.31377E+000	-7.45102E+000	 1.02623E+001	-8.20988E+000	    10.184656%
   5	  -3	 1.45142E+001	-8.82917E+000	 1.67994E+001	 9.31377E+000	-5.58826E+000	 1.02325E+001	-6.13953E+000	     9.864745%
   5	  -2	 1.45142E+001	-5.91208E+000	 1.55798E+001	 9.31377E+000	-3.72551E+000	 1.01808E+001	-4.07231E+000	     9.308980%
   5	  -1	 1.45142E+001	-2.96393E+000	 1.47892E+001	 9.31377E+000	-1.86275E+000	 1.01376E+001	-2.02752E+000	     8.845490%
   5	   0	 1.45142E+001	 0.00000E+000	 1.45142E+001	 9.31377E+000	 0.00000E+000	 1.01213E+001	 0.00000E+000	     8.669837%
   5	   1	 1.45142E+001	 2.96393E+000	 1.47892E+001	 9.31377E+000	 1.86275E+000	 1.01376E+001	 2.02752E+000	     8.845490%
   5	   2	 1.45142E+001	 5.91208E+000	 1.55798E+001	 9.31377E+000	 3.72551E+000	 1.01808E+001	 4.07231E+000	     9.308980%
   5	   3	 1.45142E+001	 8.82917E+000	 1.67994E+001	 9.31377E+000	 5.58826E+000	 1.02325E+001	 6.13953E+000	     9.864745%
   5	   4	 1.45142E+001	 1.17009E+001	 1.83420E+001	 9.31377E+000	 7.45102E+000	 1.02623E+001	 8.20988E+000	    10.184656%
   5	   5	 1.45142E+001	 1.45142E+001	 2.01084E+001	 9.31377E+000	 9.31377E+000	 1.02343E+001	 1.02343E+001	     9.883997%
   5	   6	 1.45142E+001	 1.72579E+001	 2.20178E+001	 9.31377E+000	 1.11765E+001	 1.01286E+001	 1.21543E+001	     8.748439%
   5	   7	 1.45142E+001	 1.99223E+001	 2.40081E+001	 9.31377E+000	 1.30393E+001	 9.96034E+000	 1.39445E+001	     6.942143%
   5	   8	 1.45142E+001	 2.24999E+001	 2.60336E+001	 9.31377E+000	 1.49020E+001	 9.76735E+000	 1.56278E+001	     4.869974%
   5	   9	 1.45142E+001	 2.49850E+001	 2.80608E+001	 9.31377E+000	 1.67648E+001	 9.57767E+000	 1.72398E+001	     2.833433%
   5	  10	 1.45142E+001	 2.73735E+001	 3.00657E+001	 9.31377E+000	 1.86275E+001	 9.39801E+000	 1.87960E+001	     0.904483%
   5	  11	 1.45142E+001	 2.96633E+001	 3.20308E+001	 9.31377E+000	 2.04903E+001	 9.22345E+000	 2.02916E+001	    -0.969782%
   5	  12	 1.45142E+001	 3.18534E+001	 3.39443E+001	 9.31377E+000	 2.23530E+001	 9.04847E+000	 2.17163E+001	    -2.848510%
   5	  13	 1.45142E+001	 3.39443E+001	 3.57978E+001	 9.31377E+000	 2.42158E+001	 8.87141E+000	 2.30657E+001	    -4.749544%
   5	  14	 1.45142E+001	 3.59373E+001	 3.75860E+001	 9.31377E+000	 2.60786E+001	 8.69443E+000	 2.43444E+001	    -6.649696%
   5	  15	 1.45142E+001	 3.78346E+001	 3.93058E+001	 9.31377E+000	 2.79413E+001	 8.52208E+000	 2.55662E+001	    -8.500219%
   5	  16	 1.45142E+001	 3.96392E+001	 4.09558E+001	 9.31377E+000	 2.98041E+001	 8.35984E+000	 2.67515E+001	   -10.242108%
   5	  17	 1.45142E+001	 4.13543E+001	 4.25358E+001	 9.31377E+000	 3.16668E+001	 8.19792E+000	 2.79085E+001	   -11.877395%
   5	  18	 1.45142E+001	 4.29835E+001	 4.40467E+001	 9.31377E+000	 3.35296E+001	 8.06377E+000	 2.90693E+001	   -13.311007%
   5	  19	 1.45142E+001	 4.45308E+001	 4.54899E+001	 9.31377E+000	 3.53923E+001	 7.95121E+000	 3.02586E+001	   -14.513383%
   5	  20	 1.45142E+001	 4.60000E+001	 4.68673E+001	 9.31377E+000	 3.72551E+001	 7.86222E+000	 3.14973E+001	   -15.462597%
   6	 -20	 1.72579E+001	-4.60000E+001	 4.72323E+001	 1.11765E+001	-3.72551E+001	 9.41111E+000	-3.14200E+001	   -15.673492%
   6	 -19	 1.72579E+001	-4.45308E+001	 4.58922E+001	 1.11765E+001	-3.53923E+001	 9.50850E+000	-3.01553E+001	   -14.808591%
   6	 -18	 1.72579E+001	-4.29835E+001	 4.44911E+001	 1.11765E+001	-3.35296E+001	 9.63325E+000	-2.89406E+001	   -13.698575%
   6	 -17	 1.72579E+001	-4.13543E+001	 4.30275E+001	 1.11765E+001	-3.16668E+001	 9.78376E+000	-2.77574E+001	   -12.358398%
   6	 -16	 1.72579E+001	-3.96392E+001	 4.15010E+001	 1.11765E+001	-2.98041E+001	 9.96953E+000	-2.65854E+001	   -10.799329%
   6	 -15	 1.72579E+001	-3.78346E+001	 3.99116E+001	 1.11765E+001	-2.79413E+001	 1.01542E+001	-2.53855E+001	    -9.146994%
   6	 -14	 1.72579E+001	-3.59373E+001	 3.82606E+001	 1.11765E+001	-2.60786E+001	 1.03522E+001	-2.41551E+001	    -7.375803%
   6	 -13	 1.72579E+001	-3.39443E+001	 3.65505E+001	 1.11765E+001	-2.42158E+001	 1.05570E+001	-2.28734E+001	    -5.543290%
   6	 -12	 1.72579E+001	-3.18534E+001	 3.47860E+001	 1.11765E+001	-2.23530E+001	 1.07628E+001	-2.15256E+001	    -3.701616%
   6	 -11	 1.72579E+001	-2.96633E+001	 3.29738E+001	 1.11765E+001	-2.04903E+001	 1.09657E+001	-2.01039E+001	    -1.885951%
   6	 -10	 1.72579E+001	-2.73735E+001	 3.11241E+001	 1.11765E+001	-1.86275E+001	 1.11652E+001	-1.86086E+001	    -0.101762%
   6	  -9	 1.72579E+001	-2.49850E+001	 2.92509E+001	 1.11765E+001	-1.67648E+001	 1.13644E+001	-1.70467E+001	     1.681428%
   6	  -8	 1.72579E+001	-2.24999E+001	 2.73735E+001	 1.11765E+001	-1.49020E+001	 1.15691E+001	-1.54255E+001	     3.512818%
   6	  -7	 1.72579E+001	-1.99223E+001	 2.55178E+001	 1.11765E+001	-1.30393E+001	 1.17801E+001	-1.37435E+001	     5.400758%
   6	  -6	 1.72579E+001	-1.72579E+001	 2.37177E+001	 1.11765E+001	-1.11765E+001	 1.19845E+001	-1.19845E+001	     7.229129%
   6	  -5	 1.72579E+001	-1.45142E+001	 2.20178E+001	 1.11765E+001	-9.31377E+000	 1.21543E+001	-1.01286E+001	     8.748439%
   6	  -4	 1.72579E+001	-1.17009E+001	 2.04739E+001	 1.11765E+001	-7.45102E+000	 1.22637E+001	-8.17583E+000	     9.727707%
   6	  -3	 1.72579E+001	-8.82917E+000	 1.91535E+001	 1.11765E+001	-5.58826E+000	 1.23099E+001	-6.15494E+000	    10.140545%
   6	  -2	 1.72579E+001	-5.91208E+000	 1.81317E+001	 1.11765E+001	-3.72551E+000	 1.23133E+001	-4.10442E+000	    10.170854%
   6	  -1	 1.72579E+001	-2.96393E+000	 1.74815E+001	 1.11765E+001	-1.86275E+000	 1.23016E+001	-2.05027E+000	    10.066448%
   6	   0	 1.72579E+001	 0.00000E+000	 1.72579E+001	 1.11765E+001	 0.00000E+000	 1.22953E+001	 0.00000E+000	    10.010151%
   6	   1	 1.72579E+001	 2.96393E+000	 1.74815E+001	 1.11765E+001	 1.86275E+000	 1.23016E+001	 2.05027E+000	    10.066448%
   6	   2	 1.72579E+001	 5.91208E+000	 1.81317E+001	 1.11765E+001	 3.72551E+000	 1.23133E+001	 4.10442E+000	    10.170854%
   6	   3	 1.72579E+001	 8.82917E+000	 1.91535E+001	 1.11765E+001	 5.58826E+000	 1.23099E+001	 6.15494E+000	    10.140545%
   6	   4	 1.72579E+001	 1.17009E+001	 2.04739E+001	 1.11765E+001	 7.45102E+000	 1.22637E+001	 8.17583E+000	     9.727707%
   6	   5	 1.72579E+001	 1.45142E+001	 2.20178E+001	 1.11765E+001	 9.31377E+000	 1.21543E+001	 1.01286E+001	     8.748439%
   6	   6	 1.72579E+001	 1.72579E+001	 2.37177E+001	 1.11765E+001	 1.11765E+001	 1.19845E+001	 1.19845E+001	     7.229129%
   6	   7	 1.72579E+001	 1.99223E+001	 2.55178E+001	 1.11765E+001	 1.30393E+001	 1.17801E+001	 1.37435E+001	     5.400758%
   6	   8	 1.72579E+001	 2.24999E+001	 2.73735E+001	 1.11765E+001	 1.49020E+001	 1.15691E+001	 1.54255E+001	     3.512818%
   6	   9	 1.72579E+001	 2.49850E+001	 2.92509E+001	 1.11765E+001	 1.67648E+001	 1.13644E+001	 1.70467E+001	     1.681428%
   6	  10	 1.72579E+001	 2.73735E+001	 3.11241E+001	 1.11765E+001	 1.86275E+001	 1.11652E+001	 1.86086E+001	    -0.101762%
   6	  11	 1.72579E+001	 2.96633E+001	 3.29738E+001	 1.11765E+001	 2.04903E+001	 1.09657E+001	 2.01039E+001	    -1.885951%
   6	  12	 1.72579E+001	 3.18534E+001	 3.47860E+001	 1.11765E+001	 2.23530E+001	 1.07628E+001	 2.15256E+001	    -3.701616%
   6	  13	 1.72579E+001	 3.39443E+001	 3.65505E+001	 1.11765E+001	 2.42158E+001	 1.05570E+001	 2.28734E+001	    -5.543290%
   6	  14	 1.72579E+001	 3.59373E+001	 3.82606E+001	 1.11765E+001	 2.60786E+001	 1.03522E+001	 2.41551E+001	    -7.375803%
   6	  15	 1.72579E+001	 3.78346E+001	 3.99116E+001	 1.11765E+001	 2.79413E+001	 1.01542E+001	 2.53855E+001	    -9.146994%
   6	  16	 1.72579E+001	 3.96392E+001	 4.15010E+001	 1.11765E+001	 2.98041E+001	 9.96953E+000	 2.65854E+001	   -10.799329%
   6	  17	 1.72579E+001	 4.13543E+001	 4.30275E+001	 1.11765E+001	 3.16668E+001	 9.78376E+000	 2.77574E+001	   -12.358398%
   6	  18	 1.72579E+001	 4.29835E+001	 4.44911E+001	 1.11765E+001	 3.35296E+001	 9.63325E+000	 2.89406E+001	   -13.698575%
   6	  19	 1.72579E+001	 4.45308E+001	 4.58922E+001	 1.11765E+001	 3.53923E+001	 9.50850E+000	 3.01553E+001	   -14.808591%
   6	  20	 1.72579E+001	 4.60000E+001	 4.72323E+001	 1.11765E+001	 3.72551E+001	 9.41111E+000	 3.14200E+001	   -15.673492%
   7	 -20	 1.99223E+001	-4.60000E+001	 4.76517E+001	 1.30393E+001	-3.72551E+001	 1.09506E+001	-3.13385E+001	   -15.896383%
   7	 -19	 1.99223E+001	-4.45308E+001	 4.63534E+001	 1.30393E+001	-3.53923E+001	 1.10521E+001	-3.00450E+001	   -15.124354%
   7	 -18	 1.99223E+001	-4.29835E+001	 4.49992E+001	 1.30393E+001	-3.35296E+001	 1.11840E+001	-2.88009E+001	   -14.119557%
   7	 -17	 1.99223E+001	-4.13543E+001	 4.35884E+001	 1.30393E+001	-3.16668E+001	 1.13454E+001	-2.75911E+001	   -12.888022%
   7	 -16	 1.99223E+001	-3.96392E+001	 4.21211E+001	 1.30393E+001	-2.98041E+001	 1.15507E+001	-2.64015E+001	   -11.416439%
   7	 -15	 1.99223E+001	-3.78346E+001	 4.05984E+001	 1.30393E+001	-2.79413E+001	 1.17522E+001	-2.51833E+001	    -9.870802%
   7	 -14	 1.99223E+001	-3.59373E+001	 3.90224E+001	 1.30393E+001	-2.60786E+001	 1.19706E+001	-2.39412E+001	    -8.196004%
   7	 -13	 1.99223E+001	-3.39443E+001	 3.73969E+001	 1.30393E+001	-2.42158E+001	 1.21987E+001	-2.26547E+001	    -6.446708%
   7	 -12	 1.99223E+001	-3.18534E+001	 3.57276E+001	 1.30393E+001	-2.23530E+001	 1.24295E+001	-2.13078E+001	    -4.676085%
   7	 -11	 1.99223E+001	-2.96633E+001	 3.40226E+001	 1.30393E+001	-2.04903E+001	 1.26576E+001	-1.98905E+001	    -2.927178%
   7	 -10	 1.99223E+001	-2.73735E+001	 3.22934E+001	 1.30393E+001	-1.86275E+001	 1.28798E+001	-1.83997E+001	    -1.223259%
   7	  -9	 1.99223E+001	-2.49850E+001	 3.05552E+001	 1.30393E+001	-1.67648E+001	 1.30966E+001	-1.68384E+001	     0.439333%
   7	  -8	 1.99223E+001	-2.24999E+001	 2.88280E+001	 1.30393E+001	-1.49020E+001	 1.33115E+001	-1.52132E+001	     2.087814%
   7	  -7	 1.99223E+001	-1.99223E+001	 2.71379E+001	 1.30393E+001	-1.30393E+001	 1.35280E+001	-1.35280E+001	     3.748457%
   7	  -6	 1.99223E+001	-1.72579E+001	 2.55178E+001	 1.30393E+001	-1.11765E+001	 1.37435E+001	-1.17801E+001	     5.400758%
   7	  -5	 1.99223E+001	-1.45142E+001	 2.40081E+001	 1.30393E+001	-9.31377E+000	 1.39445E+001	-9.96034E+000	     6.942143%
   7	  -4	 1.99223E+001	-1.17009E+001	 2.26574E+001	 1.30393E+001	-7.45102E+000	 1.41108E+001	-8.06331E+000	     8.217612%
   7	  -3	 1.99223E+001	-8.82917E+000	 2.15202E+001	 1.30393E+001	-5.58826E+000	 1.42279E+001	-6.09767E+000	     9.115607%
   7	  -2	 1.99223E+001	-5.91208E+000	 2.06534E+001	 1.30393E+001	-3.72551E+000	 1.42962E+001	-4.08463E+000	     9.639611%
   7	  -1	 1.99223E+001	-2.96393E+000	 2.01084E+001	 1.30393E+001	-1.86275E+000	 1.43281E+001	-2.04687E+000	     9.883997%
   7	   0	 1.99223E+001	 0.00000E+000	 1.99223E+001	 1.30393E+001	 0.00000E+000	 1.43369E+001	 0.00000E+000	     9.951399%
   7	   1	 1.99223E+001	 2.96393E+000	 2.01084E+001	 1.30393E+001	 1.86275E+000	 1.43281E+001	 2.04687E+000	     9.883997%
   7	   2	 1.99223E+001	 5.91208E+000	 2.06534E+001	 1.30393E+001	 3.72551E+000	 1.42962E+001	 4.08463E+000	     9.639611%
   7	   3	 1.99223E+001	 8.82917E+000	 2.15202E+001	 1.30393E+001	 5.58826E+000	 1.42279E+001	 6.09767E+000	     9.115607%
   7	   4	 1.99223E+001	 1.17009E+001	 2.26574E+001	 1.30393E+001	 7.45102E+000	 1.41108E+001	 8.06331E+000	     8.217612%
   7	   5	 1.99223E+001	 1.45142E+001	 2.40081E+001	 1.30393E+001	 9.31377E+000	 1.39445E+001	 9.96034E+000	     6.942143%
   7	   6	 1.99223E+001	 1.72579E+001	 2.55178E+001	 1.30393E+001	 1.11765E+001	 1.37435E+001	 1.17801E+001	     5.400758%
   7	   7	 1.99223E+001	 1.99223E+001	 2.71379E+001	 1.30393E+001	 1.30393E+001	 1.35280E+001	 1.35280E+001	     3.748457%
   7	   8	 1.99223E+001	 2.24999E+001	 2.88280E+001	 1.30393E+001	 1.49020E+001	 1.33115E+001	 1.52132E+001	     2.087814%
   7	   9	 1.99223E+001	 2.49850E+001	 3.05552E+001	 1.30393E+001	 1.67648E+001	 1.30966E+001	 1.68384E+001	     0.439333%
   7	  10	 1.99223E+001	 2.73735E+001	 3.22934E+001	 1.30393E+001	 1.86275E+001	 1.28798E+001	 1.83997E+001	    -1.223259%
   7	  11	 1.99223E+001	 2.96633E+001	 3.40226E+001	 1.30393E+001	 2.04903E+001	 1.26576E+001	 1.98905E+001	    -2.927178%
   7	  12	 1.99223E+001	 3.18534E+001	 3.57276E+001	 1.30393E+001	 2.23530E+001	 1.24295E+001	 2.13078E+001	    -4.676085%
   7	  13	 1.99223E+001	 3.39443E+001	 3.73969E+001	 1.30393E+001	 2.42158E+001	 1.21987E+001	 2.26547E+001	    -6.446708%
   7	  14	 1.99223E+001	 3.59373E+001	 3.90224E+001	 1.30393E+001	 2.60786E+001	 1.19706E+001	 2.39412E+001	    -8.196004%
   7	  15	 1.99223E+001	 3.78346E+001	 4.05984E+001	 1.30393E+001	 2.79413E+001	 1.17522E+001	 2.51833E+001	    -9.870802%
   7	  16	 1.99223E+001	 3.96392E+001	 4.21211E+001	 1.30393E+001	 2.98041E+001	 1.15507E+001	 2.64015E+001	   -11.416439%
   7	  17	 1.99223E+001	 4.13543E+001	 4.35884E+001	 1.30393E+001	 3.16668E+001	 1.13454E+001	 2.75911E+001	   -12.888022%
   7	  18	 1.99223E+001	 4.29835E+001	 4.49992E+001	 1.30393E+001	 3.35296E+001	 1.11840E+001	 2.88009E+001	   -14.119557%
   7	  19	 1.99223E+001	 4.45308E+001	 4.63534E+001	 1.30393E+001	 3.53923E+001	 1.10521E+001	 3.00450E+001	   -15.124354%
   7	  20	 1.99223E+001	 4.60000E+001	 4.76517E+001	 1.30393E+001	 3.72551E+001	 1.09506E+001	 3.13385E+001	   -15.896383%
   8	 -20	 2.24999E+001	-4.60000E+001	 4.81200E+001	 1.49020E+001	-3.72551E+001	 1.24813E+001	-3.12561E+001	   -16.122234%
   8	 -19	 2.24999E+001	-4.45308E+001	 4.68673E+001	 1.49020E+001	-3.53923E+001	 1.25830E+001	-2.99326E+001	   -15.446801%
   8	 -18	 2.24999E+001	-4.29835E+001	 4.55639E+001	 1.49020E+001	-3.35296E+001	 1.27165E+001	-2.86559E+001	   -14.556980%
   8	 -17	 2.24999E+001	-4.13543E+001	 4.42099E+001	 1.49020E+001	-3.16668E+001	 1.28828E+001	-2.74157E+001	   -13.447432%
   8	 -16	 2.24999E+001	-3.96392E+001	 4.28061E+001	 1.49020E+001	-2.98041E+001	 1.31029E+001	-2.62058E+001	   -12.073062%
   8	 -15	 2.24999E+001	-3.78346E+001	 4.13543E+001	 1.49020E+001	-2.79413E+001	 1.33149E+001	-2.49654E+001	   -10.650548%
   8	 -14	 2.24999E+001	-3.59373E+001	 3.98575E+001	 1.49020E+001	-2.60786E+001	 1.35475E+001	-2.37081E+001	    -9.089487%
   8	 -13	 2.24999E+001	-3.39443E+001	 3.83205E+001	 1.49020E+001	-2.42158E+001	 1.37933E+001	-2.24141E+001	    -7.440372%
   8	 -12	 2.24999E+001	-3.18534E+001	 3.67499E+001	 1.49020E+001	-2.23530E+001	 1.40444E+001	-2.10666E+001	    -5.755153%
   8	 -11	 2.24999E+001	-2.96633E+001	 3.51546E+001	 1.49020E+001	-2.04903E+001	 1.42939E+001	-1.96541E+001	    -4.080693%
   8	 -10	 2.24999E+001	-2.73735E+001	 3.35469E+001	 1.49020E+001	-1.86275E+001	 1.45367E+001	-1.81708E+001	    -2.451699%
   8	  -9	 2.24999E+001	-2.49850E+001	 3.19424E+001	 1.49020E+001	-1.67648E+001	 1.47702E+001	-1.66165E+001	    -0.884633%
   8	  -8	 2.24999E+001	-2.24999E+001	 3.03611E+001	 1.49020E+001	-1.49020E+001	 1.49950E+001	-1.49950E+001	     0.623712%
   8	  -7	 2.24999E+001	-1.99223E+001	 2.88280E+001	 1.49020E+001	-1.30393E+001	 1.52132E+001	-1.33115E+001	     2.087814%
   8	  -6	 2.24999E+001	-1.72579E+001	 2.73735E+001	 1.49020E+001	-1.11765E+001	 1.54255E+001	-1.15691E+001	     3.512818%
   8	  -5	 2.24999E+001	-1.45142E+001	 2.60336E+001	 1.49020E+001	-9.31377E+000	 1.56278E+001	-9.76735E+000	     4.869974%
   8	  -4	 2.24999E+001	-1.17009E+001	 2.48490E+001	 1.49020E+001	-7.45102E+000	 1.58095E+001	-7.90474E+000	     6.089381%
   8	  -3	 2.24999E+001	-8.82917E+000	 2.38636E+001	 1.49020E+001	-5.58826E+000	 1.59579E+001	-5.98423E+000	     7.085631%
   8	  -2	 2.24999E+001	-5.91208E+000	 2.31205E+001	 1.49020E+001	-3.72551E+000	 1.60643E+001	-4.01608E+000	     7.799574%
   8	  -1	 2.24999E+001	-2.96393E+000	 2.26574E+001	 1.49020E+001	-1.86275E+000	 1.61266E+001	-2.01583E+000	     8.217612%
   8	   0	 2.24999E+001	 0.00000E+000	 2.24999E+001	 1.49020E+001	 0.00000E+000	 1.61469E+001	 0.00000E+000	     8.353751%
   8	   1	 2.24999E+001	 2.96393E+000	 2.26574E+001	 1.49020E+001	 1.86275E+000	 1.61266E+001	 2.01583E+000	     8.217612%
   8	   2	 2.24999E+001	 5.91208E+000	 2.31205E+001	 1.49020E+001	 3.72551E+000	 1.60643E+001	 4.01608E+000	     7.799574%
   8	   3	 2.24999E+001	 8.82917E+000	 2.38636E+001	 1.49020E+001	 5.58826E+000	 1.59579E+001	 5.98423E+000	     7.085631%
   8	   4	 2.24999E+001	 1.17009E+001	 2.48490E+001	 1.49020E+001	 7.45102E+000	 1.58095E+001	 7.90474E+000	     6.089381%
   8	   5	 2.24999E+001	 1.45142E+001	 2.60336E+001	 1.49020E+001	 9.31377E+000	 1.56278E+001	 9.76735E+000	     4.869974%
   8	   6	 2.24999E+001	 1.72579E+001	 2.73735E+001	 1.49020E+001	 1.11765E+001	 1.54255E+001	 1.15691E+001	     3.512818%
   8	   7	 2.24999E+001	 1.99223E+001	 2.88280E+001	 1.49020E+001	 1.30393E+001	 1.52132E+001	 1.33115E+001	     2.087814%
   8	   8	 2.24999E+001	 2.24999E+001	 3.03611E+001	 1.49020E+001	 1.49020E+001	 1.49950E+001	 1.49950E+001	     0.623712%
   8	   9	 2.24999E+001	 2.49850E+001	 3.19424E+001	 1.49020E+001	 1.67648E+001	 1.47702E+001	 1.66165E+001	    -0.884633%
   8	  10	 2.24999E+001	 2.73735E+001	 3.35469E+001	 1.49020E+001	 1.86275E+001	 1.45367E+001	 1.81708E+001	    -2.451699%
   8	  11	 2.24999E+001	 2.96633E+001	 3.51546E+001	 1.49020E+001	 2.04903E+001	 1.42939E+001	 1.96541E+001	    -4.080693%
   8	  12	 2.24999E+001	 3.18534E+001	 3.67499E+001	 1.49020E+001	 2.23530E+001	 1.40444E+001	 2.10666E+001	    -5.755153%
   8	  13	 2.24999E+001	 3.39443E+001	 3.83205E+001	 1.49020E+001	 2.42158E+001	 1.37933E+001	 2.24141E+001	    -7.440372%
   8	  14	 2.24999E+001	 3.59373E+001	 3.98575E+001	 1.49020E+001	 2.60786E+001	 1.35475E+001	 2.37081E+001	    -9.089487%
   8	  15	 2.24999E+001	 3.78346E+001	 4.13543E+001	 1.49020E+001	 2.79413E+001	 1.33149E+001	 2.49654E+001	   -10.650548%
   8	  16	 2.24999E+001	 3.96392E+001	 4.28061E+001	 1.49020E+001	 2.98041E+001	 1.31029E+001	 2.62058E+001	   -12.073062%
   8	  17	 2.24999E+001	 4.13543E+001	 4.42099E+001	 1.49020E+001	 3.16668E+001	 1.28828E+001	 2.74157E+001	   -13.447432%
   8	  18	 2.24999E+001	 4.29835E+001	 4.55639E+001	 1.49020E+001	 3.35296E+001	 1.27165E+001	 2.86559E+001	   -14.556980%
   8	  19	 2.24999E+001	 4.45308E+001	 4.68673E+001	 1.49020E+001	 3.53923E+001	 1.25830E+001	 2.99326E+001	   -15.446801%
   8	  20	 2.24999E+001	 4.60000E+001	 4.81200E+001	 1.49020E+001	 3.72551E+001	 1.24813E+001	 3.12561E+001	   -16.122234%
   9	 -20	 2.49850E+001	-4.60000E+001	 4.86318E+001	 1.67648E+001	-3.72551E+001	 1.40040E+001	-3.11751E+001	   -16.344738%
   9	 -19	 2.49850E+001	-4.45308E+001	 4.74275E+001	 1.67648E+001	-3.53923E+001	 1.41029E+001	-2.98227E+001	   -15.762759%
   9	 -18	 2.49850E+001	-4.29835E+001	 4.61778E+001	 1.67648E+001	-3.35296E+001	 1.42330E+001	-2.85116E+001	   -14.993101%
   9	 -17	 2.49850E+001	-4.13543E+001	 4.48835E+001	 1.67648E+001	-3.16668E+001	 1.43979E+001	-2.72375E+001	   -14.015947%
   9	 -16	 2.49850E+001	-3.96392E+001	 4.35460E+001	 1.67648E+001	-2.98041E+001	 1.46278E+001	-2.60050E+001	   -12.746672%
   9	 -15	 2.49850E+001	-3.78346E+001	 4.21677E+001	 1.67648E+001	-2.79413E+001	 1.48432E+001	-2.47387E+001	   -11.462055%
   9	 -14	 2.49850E+001	-3.59373E+001	 4.07526E+001	 1.67648E+001	-2.60786E+001	 1.50830E+001	-2.34625E+001	   -10.031521%
   9	 -13	 2.49850E+001	-3.39443E+001	 3.93058E+001	 1.67648E+001	-2.42158E+001	 1.53397E+001	-2.21574E+001	    -8.500219%
   9	 -12	 2.49850E+001	-3.18534E+001	 3.78346E+001	 1.67648E+001	-2.23530E+001	 1.56052E+001	-2.08069E+001	    -6.917067%
   9	 -11	 2.49850E+001	-2.96633E+001	 3.63487E+001	 1.67648E+001	-2.04903E+001	 1.58713E+001	-1.93983E+001	    -5.329435%
   9	 -10	 2.49850E+001	-2.73735E+001	 3.48604E+001	 1.67648E+001	-1.86275E+001	 1.61314E+001	-1.79238E+001	    -3.777861%
   9	  -9	 2.49850E+001	-2.49850E+001	 3.33852E+001	 1.67648E+001	-1.67648E+001	 1.63807E+001	-1.63807E+001	    -2.291308%
   9	  -8	 2.49850E+001	-2.24999E+001	 3.19424E+001	 1.67648E+001	-1.49020E+001	 1.66165E+001	-1.47702E+001	    -0.884633%
   9	  -7	 2.49850E+001	-1.99223E+001	 3.05552E+001	 1.67648E+001	-1.30393E+001	 1.68384E+001	-1.30966E+001	     0.439333%
   9	  -6	 2.49850E+001	-1.72579E+001	 2.92509E+001	 1.67648E+001	-1.11765E+001	 1.70467E+001	-1.13644E+001	     1.681428%
   9	  -5	 2.49850E+001	-1.45142E+001	 2.80608E+001	 1.67648E+001	-9.31377E+000	 1.72398E+001	-9.57767E+000	     2.833433%
   9	  -4	 2.49850E+001	-1.17009E+001	 2.70188E+001	 1.67648E+001	-7.45102E+000	 1.74133E+001	-7.73923E+000	     3.868085%
   9	  -3	 2.49850E+001	-8.82917E+000	 2.61600E+001	 1.67648E+001	-5.58826E+000	 1.75595E+001	-5.85316E+000	     4.740337%
   9	  -2	 2.49850E+001	-5.91208E+000	 2.55178E+001	 1.67648E+001	-3.72551E+000	 1.76702E+001	-3.92671E+000	     5.400758%
   9	  -1	 2.49850E+001	-2.96393E+000	 2.51198E+001	 1.67648E+001	-1.86275E+000	 1.77390E+001	-1.97100E+000	     5.810900%
   9	   0	 2.49850E+001	 0.00000E+000	 2.49850E+001	 1.67648E+001	 0.00000E+000	 1.77622E+001	 0.00000E+000	     5.949676%
   9	   1	 2.49850E+001	 2.96393E+000	 2.51198E+001	 1.67648E+001	 1.86275E+000	 1.77390E+001	 1.97100E+000	     5.810900%
   9	   2	 2.49850E+001	 5.91208E+000	 2.55178E+001	 1.67648E+001	 3.72551E+000	 1.76702E+001	 3.92671E+000	     5.400758%
   9	   3	 2.49850E+001	 8.82917E+000	 2.61600E+001	 1.67648E+001	 5.58826E+000	 1.75595E+001	 5.85316E+000	     4.740337%
   9	   4	 2.49850E+001	 1.17009E+001	 2.70188E+001	 1.67648E+001	 7.45102E+000	 1.74133E+001	 7.73923E+000	     3.868085%
   9	   5	 2.49850E+001	 1.45142E+001	 2.80608E+001	 1.67648E+001	 9.31377E+000	 1.72398E+001	 9.57767E+000	     2.833433%
